ObjectID,Type,Date,Context,Text,FormattedText,TextileText
300052,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This large, beautiful lamp was designed so that it could hang from six suspension hooks, one on each nozzle, or be set in a stand, stabilized by the knob on the underside. However, the elaborate relief decoration on the underside indicates that it was clearly intended to be viewed from below when in use. The lamp has six nozzles designed in two alternating styles. The three larger nozzles are in the form of volutes with a rosette at each termination and, on the underside, the head of a deity emerging from a corolla composed of seven long, evenly spaced loops in low relief. The three smaller nozzles are in the form of ships' prows. The rounded, bowl-shaped reservoir is encircled with a vine, applied after the wax model for the body was cast. The discus is flat and is set off by a rounded molding. The large central fill hole is surrounded by a rim and two concentric grooves. A few very small holes were provided to release air as the lamp burned.   The volute nozzles are short and have triangular ends (1). On the flat top of each nozzle is a suspension loop in the form of the curved neck and head of a water bird, the beak bent flat on the surface; within each loop is a single wire hoop, probably the remains of the suspension system. The feathers are indicated by scalloped incisions. On the underside of these nozzles is the head of a deity whose straight hair falls from a topknot in waves on either side of the face, one lock looped over each ear. A fringe of hair, or perhaps a lotus leaf, is in the center of each forehead, and parted, grass-like strands under the chin join the heads to the corolla. The youthful faces have slightly parted full lips, and there is an impressionistic rendering of their features that imparts a lively, breathing feeling. Although this might indicate that these are images of the winds, the association with the ships and the grass-like strands of hair suggest that they are deities connected with the water (2).   The alternating three nozzles are about half the size of the head nozzles. They are plain on the underside and sharply pointed (3). On the top, they are formed to represent ships’ prows with projecting cutwaters, a type that occurs on a wide range of Roman nautical vessels (4). On each is a scroll-shaped suspension hook, only one of which is completely preserved. Although lamps in the form of ships are common, the Harvard lamp has no known parallel (5).    NOTES:   1. Similar to D. M. Bailey, A Catalogue of the Lamps in the British Museum 2: Roman Lamps Made in Italy (London, 1980) Type a, Group ii; Bailey’s categorization corresponds to S. Loeschke, Lampen aus Vindonissa (Zurich, 1919) Type 1A, Augustan-Tiberian.   2. E. Lyding Will  has suggested that they might represent Isis or Tyche, both goddesses associated with nautical iconography (pers. comm.).  For the hair, compare Lexicon Iconographicum Mythologiae Classicae Isis no. 174; for Isis on a boat lamp, LIMC Isis no. 165. The style is also similar to the faces of the double herms on the balustrade of the second ships excavated at Nemi; see G. Ucelli, Le navi di Nemi (Rome, 1950) 175 and 241-43, fig. 189. For a suspension lamp with faces, possibly representing Osiris, under the two nozzles, see R. Rosenthal and R. Sivan, Ancient Lamps in the Schloessinger Collection, Qedem 8 (Jerusalem, 1978) 92, no. 373. For other heads under nozzles, see D. M. Bailey, A Catalogue of Lamps in the British Museum 4: Lamps of Metal and Stone, and Lampstands (London, 1996) no. Q3649, pls. 35-37, a very heavy and elegant first century CE example in the British Museum, excavated from the Cluny baths in Paris; for the original illustration of this lamp and dolphin hanger and the objects found with it, see J. Bonnet, P. Velay, and P. Forni, Les bronzes antiques de Paris, Collections du Musée Carnavalet (Paris, 1989) 270-71, no. 405, figs. 30-31, pls. 401-403. See also Bailey 1996 (supra) no. 3698, a maenad mask flanked by a vine in high relief below the handle. A lamp with a similar shape and six nozzles in Boston bears a dedicatory inscription; see M. Comstock and C. Vermeule, Greek, Etruscan, and Roman Bronzes in the Museum of Fine Arts, Boston (Greenwich, CT, 1971) 350-51, fig. 492.   3. Similar to those on plastic lamps in the form of a ship; for an example, see H. B. Walters, A Catalogue of Lamps in the British Museum (London, 1914) no. 390.   4. Since these emanate from a slender hull, L. Casson identifies them as merchant galleys; see id., Ships and Seamanship in the Ancient World (Princeton, 1971) 35, 158, 174, and 331.   5. Although for a metal lamp with six nozzles, three of which resemble ships’ prows, see A. Heimerl, Die römischen Lampen aus Pergamon vom Beginn der Kaiserzeit bis zum Ende des 4. Jhs. n. Chr., Pergamenische Forschungen 13 (Berlin, 2001) 86 and 186, no. 1105, pl. 23.     Jane Ayer Scott",NULL,NULL
301881,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This small, seated figure holds a long, stringed musical instrument in front. The period in which it was made is unclear. The face is simply rendered with a bulbous nose and circular eyes. The figure’s mouth may be rendered open, perhaps to indicate singing. The edge of the base has been reduced with a modern rotary grinding tool.   Simply formed figures of this type are often labeled Coptic. The Harvard musician may have belonged to a larger composition, as indicated by a small copper alloy model temple on top of which are seated five musicians that are very similar to the Harvard piece, and at least one also plays a stringed instrument (1). Other similar unassociated Coptic musicians were known previously in Berlin (2). The Harvard piece is similar in scale and modeling to a small statuette purchased in Egypt of a woman holding a mirror (3) and to Coptic statuettes in Cairo (4). A similar seating arrangement and oversized hands are also seen in a piece in the Benaki Museum, Athens (5).   NOTES:   1. See Aegyptische Kunst: Auktion 46, Münzen und Medaillen (Basel), April 28, 1972, lot 154, with additional comparanda. See H. Mahboubian, Art of Ancient Iran: Copper and Bronze (London, 1997) 272-73, no. 352, for a single figure playing a stringed instrument seated atop a censer.   2. See J. Strzygowski, Hellenistische und koptische Kunst in Alexandria (Vienna, 1902) 51, figs. 37-41.   3. L. Török, Coptic Antiquities 1 (Rome, 1993) 18, no. C 8, pl. 5.   4. See the figure on a handle of a pan in J. Strzygowski, Catalogue général du Musée du Caire des antiquités égyptiennes: Koptische Kunst (Vienna, 1904) 278, no. 9101, pl. 31.   5. D. Fotopoulos and A. Delivorrias, Greece at the Benaki Museum, transl. J. Leatham (Athens, 1997) 204, fig. 342.     Anne L. McClanan",NULL,NULL
301885,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This fragment represents a gently clenched left hand, broken at the wrist. The fingernails were neatly incised in the wax, and the veins and muscles were competently modeled with highly naturalistic results.     Carol Mattusch",NULL,NULL
301887,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This life-size, clenched right fist has a large, protruding thumb, and it is broken below the wrist. The very heavy hand is a solid casting from approximately 2 cm inside the break at the wrist, which is also very thick and uneven. There is an unrepaired casting flaw or crack around almost the entire base of the hand, and there are various other unrepaired, irregular flaws from the wrist up the back of the hand, between the thumb and forefinger, and in the palm.      Carol Mattusch",NULL,NULL
301889,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"The elegant copper alloy inlay depicts a female figure with a small breast in profile. She faces to the right and extends one arm in front of her face. Excised areas in the place of her dress strap and broad collar would have held colored inlays. The piece is intact except for her hand. A different material would have completed the figure, including her wig and headdress, and the entirety would have been set into a backing, perhaps of wood. The delicate, almond-shaped eye with its extended cosmetic line and the pierced earlobe may date this piece in the Third Intermediate Period (c. 1076-725 BCE), although it could be slightly later (1). A similar plaque was found in a bronze hoard from Mit Rahina (Memphis) that includes pieces dating between Dynasties 22 and 26 (2). It is unclear whether she represents a human or divine entity (3).   NOTES:   1. E. Vassilika, Keeper of Antiquities, The Fitzwilliam Museum, pers. comm.   2. Now in the Egyptian Museum, Cairo, Egypt; see M. G. Daressy, “Une trouvaille de bronze à Mit Rahineh,” Annales du Service des Antiquités de l’Égypte 3 (1902): 139-50, pl. 3.4.   3. A similar bronze in the University of Tübingen collection (inv. no. 1146) is identified as a protective goddess; see E. Brunner-Traut and H. Brunner, Die ägyptische Sammlung der Universität Tübingen (Mainz, 1981) 62, pl. 131.     Marian Feldman",NULL,NULL
302056,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This slender stallion walks forward with his right legs advanced and his left legs drawn back. His slender proportions suggest a young horse. His head and mane are partially obscured by areas of corrosion and incrustation. However, where the incrustation has broken away, one can see that the mane consists of separated relief locks with extremely fine incision defining the individual groups of hairs. The tail, which extends downward to the level of the hooves, has vertical incisions along its entire length with a double incision running down the back. The spaces between these lines are thickly filled with tiny, closely spaced diagonal incisions. There are traces of shallower incisions marking the muscles on the left rear haunch. There are no indications that there was a rider.    Despite the damage to its surface, this small horse is a spirited rendition of a young stallion. With his long tail stretching down to the hooves, the horse appears to be a direct descendent of the many eighth-century BCE Geometric bronze horses with similar tails that stand on solid or openwork bases. The elongated body and vertically arranged relief locks point to a date somewhere in the second quarter of the sixth century BCE. In particular, the mane calls to mind the arrangements of locks on the heads of horses on the Athenian black-figure “horse-head amphorae” of c. 600-570 BCE (1), as well as those on the mane of the idiosyncratic Archaic equestrian bronze group from Grumentum, southern Italy, now in the British Museum (2). The delicacy of pose, proportions, and incised decoration make an attribution to a bronze-casting center on mainland Greece, perhaps Corinth, attractive. However, the function of this statuette remains unclear. While it could have decorated the rim of a tripod or krater, it may equally well have been intended as a freestanding offering at a sanctuary (3).   NOTES:   1. See A. Birchall, “Attic Horse-Head Amphorae,” Journal of Hellenic Studies 92 (1972): 46-63.    2. See G. P. Carratelli et al., Megale Hellas: Storia e civiltà della Magna Grecia (Milan, 1983) 385, fig. 366.   3. C. Rolley, Greek Bronzes (London, 1986) 60-66.     David G. Mitten",NULL,NULL
303389,Published Catalogue Text,1990,"Stone Sculptures: The Greek, Roman and Etruscan Collections of the Harvard University Art Museums","138  Statue of the Emperor Trajan  The right shoulder and section of the chest, also the remaining section of the upper arm, have been broken and rejoined. The head and neck were made separately and inset. The statue was taken apart completely, cleaned, redoweled, and reconstituted at the Fogg Museum during 1983-1985.   Marcus Ulpius Traianus, of Roman Spanish ancestry and son of a distinguished Roman magistrate, was adopted by the aged Senator Nerva (emperor, A.D. 96-98) and ruled as emperor from A.D. 98-117. It was in this time, with the conquest of Dacia and military expeditions on the eastern frontier from Armenia to Arabia, that the Roman Empire reached its maximum geographical area. This statue shows Trajan in ceremonial armor (in contrast to the field equipment seen on the Column of Trajan in Rome), standing or stepping forward as if in the act of addressing his troops. His elaborate cuirass or breastplate has long tabs or pteryges, leather straps at the shoulders, and longer leather straps around the thighs. A tunic is visible under this ensemble, and a long cloak or paludamentum is worn on the left shoulder and around the left arm. The open-toed sandals are purely ceremonial, in keeping with the symbolic nature of the statue as suggested here and in previous publications.   In recent years, studies of important Roman Imperial cuirassed statues have been concerned with the meaning of scenes and objects on the ceremonial armor of these images. This statue of Trajan, presumably brought to England from Italy in the eighteenth century, is no exception. Here the decorative enrichment of the cuirass and of the tabs below appears to allude to the emperor's untimely death from natural causes at Selinus (Trajanopolis) in Cilicia at a time when the wars on the Parthian frontier were going badly for the Roman armies. This was also the period when the Jewish communities of North Africa, Mesopotamia, and Cyprus were developing a major revolt, which devastated cities such as Cyrene and parts of Alexandria in Egypt (Lepper, 1948, pp. 89-92; Magie, 1950, pp. 609-613). After Trajan's widow Plotina had engineered Hadrian's alleged adoption and his recognition as emperor (ruled A.D. 117-138), and after the Roman East was pacified and the frontiers stabilized, Rome and the surrounding towns were awash with monuments to the deified Trajan, the greatest of these being the Trajaneum at the end of the Forum Traiani. The provinces were similarly embellished—witness the Trajaneum at Pergamon. While this statue is not heroic, semi-nude, Jovian image of a true Divus, in the traditions of the Primaporta Augustus, it has enough of the subtle allusions of cuirassed iconography to show this was a statue of Trajan in his period of transition from emperor to god.   The main scene on the breastplate is an Amazon or female Arimaspe fighting two griffins, all symbolic of wars on the eastern frontiers of the Roman Empire. On the tabs of the skirt below, at the bottom of the breastplate and above the leather straps, bovine skulls alternate with palmettes. The skull, rather than the bull's or cow's head, very often suggests death and funerary commemoration. Combined here with a portrait of Trajan based on a model created fairly late in his reign, this iconography suggests the statue was a posthumous commemoration of the Optimus Princeps, the ""best of princes"", as Trajan was hailed by the Roman Senate. The statue was carved in the months or years immediately after the emperor's death, when monuments such as the Arch of Trajan at Beneventum were completed to honor the military and civic acts of the ruler who brought the Roman Empire to its greatest heights. That the cuirassed statue is one of a vigorous commander addressing his troops, rather than an ill, old man, is emphasized in the pose and proportions of the body, based on the ideal statue of Achilles by Polykleitos, a bronze known as the Doryphoros or Spear-Bearer.   Cornelius Vermeule and Amy Brauer",NULL,NULL
303568,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"The plaque, executed in repoussé, depicts three male busts encircled by medallions. Each figure is nimbed and holds a book in his left hand. Inscriptions in Greek, from left to right around the heads, identify the figures as St. Paul, St. Peter, and St. Andrew. The saints are depicted following traditional Byzantine iconographic conventions: Paul is an older man with thinning hair and a pointed beard; Peter wears curly bangs and a short beard; Andrew, the youngest of the three, has thick hair and a pointed beard. Paul and Peter make a gesture of blessing with their right hands; Andrew holds a long cross.    Solder on the back of the plaque indicates that it was originally attached to another metal surface. It is possible that the relief decorated a reliquary. No middle Byzantine examples of bronze reliquaries survive (1). However, middle Byzantine silver-gilt reliquaries commonly feature medallion portraits of saints, executed in repoussé, enamel, or a combination of both (2). The same three apostles—with the addition of St. James between Peter and Andrew—are carved on the side of a tenth-century Byzantine ivory reliquary box (3). Peter, Paul, and Andrew are also represented side by side on two Byzantine ivory triptychs dated to the tenth- to eleventh-centuries (4). A middle Byzantine date for this plaque is supported by these comparisons in other media, as well as the presence of Andrew, who only rarely appears in early Byzantine art, but is depicted more frequently on tenth- to eleventh- century ivories (5). Patterns of wear on the faces of the saints may indicate ritual touching of the sacred figures; alternatively, this deterioration—isolated to the areas of highest relief—may be the result of wear from handling of the object that the plaque originally decorated.   NOTES:    1. The closest comparison in metal is a sixth-century Byzantine iron mold with roundels published in L. Wamser and G. Zahlhaas, Rom und Byzanz: Archäologische Kostbarkeiten aus Bayern, exh. cat., Prähistorischen Staatssammlung, Munich; Bayerisches Nationalmuseum, Munich (Munich, 1998) no. 23. See also an early Byzantine silver reliquary with saints in Age of Spirituality: Late Antique and Early Christian Art Third to Seventh Century, exh. cat., Metropolitan Museum of Art (New York, 1977) no. 572.   2. See H. C. Evans and W. D. Wixom, eds., The Glory of Byzantium: Art and Culture of the Middle Byzantine Era, A.D. 843-1261, exh. cat., Metropolitan Museum of Art (New York, 1997) nos. 39 (repoussé), 37 and 38 (enamel), and 40 (repoussé and enamel).   3. Ibid., no. 78.   4. Ibid., nos. 79-80.   5. J. Irmscher et al., “Andrew,” in The Oxford Dictionary of Byzantium 1, ed. A. P. Kazhdan (New York, 1991) 92.     Diliana Angelova",NULL,NULL
303605,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"The figure of a striding bull with a sun disc and uraeus between its horns refers to the cult of the bull in its association with the sun god, and by extension, kingship. The wild bull, as the embodiment of aggression and sexual potency, was incorporated into royal imagery. Although there were several bull cults throughout Egypt, the best known is that of the Apis bull of Memphis, the location of the ancient capital. From at least the First Dynasty onward, the Apis bull was associated with the king, and a yearly procession of the sacred animal celebrated its cult (1). It is known from inscriptions as the incarnation of the god Ptah and, after its death, was associated with Osiris. In later periods, particularly as the pharaonic tradition waned, the Apis bull procession grew in popularity among the common people. Only one bull at a time was identified as the sacred Apis bull, probably determined by special markings. It was kept in its own sanctuary near the temple of Ptah, and when it died, it was buried with lavish ceremony in the necropolis at Saqqara, just outside Memphis. Cambyses, the Persian king who conquered Egypt in 525 BCE, allegedly committed one of the gravest sins when he killed the Apis bull, as recorded by Herodotus (3.27-29). The Ptolemaic rulers, however, continued the tradition of maintaining the sacred bull, and its cult remained active into the Roman period.   The Late Period bronzes are highly standardized, producing the angular form of a striding bull. Herodotus writes that one of the markings found on the sacred Apis bull of Memphis was the likeness of an eagle on its back (3.28). This report finds a parallel in the markings seen on many of the bronze bull statuettes produced in the first millennium BCE, often executed in a secondary metal inlay. All such bull figurines display outstretched wings across their shoulders and haunches, although the marking can vary in terms of details, including winged discs, scarabs, and vultures. In between the two outstretched wings, across the backs, rests a rectangular saddle blanket. These markings appear on three of the Harvard pieces, clearly on 1919.525 and more faintly on 1967.11 (2). Some attempts have been made to classify the Apis bull figurines based on the covariance of the different elements, but the typology remains insecure (3).   The proper left ear and solar disc are missing from this bull (4).   NOTES:   1. See A. Dodson, “Bull Cults,” in Divine Creatures: Animal Mummies in Ancient Egypt, ed. S. Ikram (Cairo, 2005) 72-105.   2. The third example with markings, 1999.94, appears to be modern.   3. G. Roeder, Ägyptische Bronzefiguren, Staatliche Museen zu Berlin Mitteilungen aus der Ägyptischen Sammlung 6 (Berlin, 1956) 325-26. Compare the styling of Hathor as a cow nursing a calf in J. F. Aubert and L. Aubert, eds., Bronzes et or Egyptiens (Paris, 2001) 176, pl. 24 right, dated to Dynasties 26-30. Although the incised markings are slightly different on the back of the animals, the overall form and musculature are very similar.   4. Compare a statuette with similar damage at the Metropolitan Museum of Art, New York, inv. no. 89.2.562.      Marian Feldman",NULL,NULL
303606,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"During the first millennium BCE and especially in the Ptolemaic and Roman periods, the cult of Isis extended throughout the Mediterranean. This simple but elegant figure group displays the most popular representation of the seated goddess holding the reclining infant Horus (Harpokrates) to her breast. The figures of Isis and Harpokrates were probably cast solid separately and then joined together. The nude figure of Harpokrates follows a standard form and includes a side-lock of youth; both arms rest at his sides.    Isis had over time absorbed characteristics of other goddesses. An example here is her headdress, comprising a sun disc set between flaring cow horns (broken on the proper left side), which is typically associated with the goddess Hathor. The uraeus ornamenting the front of her wig signals Isis’ close ties to royalty. In myth, this is affirmed through Isis’ relationship as sister and wife of Osiris, with whom the deceased pharaoh was identified, and as mother of Horus, the divine counterpart of the living pharaoh. Her tight, ankle-length sheath and tripartite wig harken back to traditional pharaonic iconography, as does the positioning of Harpokrates at a right angle to her, which is comparable to an Old Kingdom statue of the Sixth Dynasty pharaoh Pepi II (c. 2300-2206 BCE) seated on his mother’s lap  (1). Holding her right hand to her left breast, Isis epitomizes maternal love (2). As her popularity increased during the Late Period onward, Isis acquired universal traits as a mother goddess, and her cult continued perhaps as late as the sixth century CE, when the temple of Isis at Philae was closed by the emperor Justinian (3). The representation of her suckling the infant Horus seen in this statuette may have served as the source for Christian iconography of the Virgin Mary nursing the infant Jesus.    NOTES:   1. In the Brooklyn Museum; see W. Stevenson Smith, The Art and Architecture of Ancient Egypt, 3rd edn. (New Haven, 1998) fig. 142.   2. For a discussion on the increased emphasis of Isis as mother of Horus from the Late Period onward, see M. Hill and D. Schorsch, eds., Gifts for the Gods: Images from Egyptian Temples, exh. cat., Metropolitan Museum of Art (New York, 2007) 149-50, no. 57.   3. See J. H. F. Dijkstra, “A Cult of Isis at Philae after Justinian? Reconsidering ‘P. Cair. Masp.’ I 67004,” Zeitschrift für Papyrologie und Epigraphik 146 (2004) 137-54, esp. 151-54.     Marian Feldman",NULL,NULL
303607,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"Harpokrates, shown in striding position and wearing the Double Crown, stands toward the back of a large rectangular base (1). Faint traces of an inscription exist on the front of the base. The trailing tail of the uraeus continues onto the tall White Crown. The attached side-lock has a dark brown patina that differs from the rest of the figure, which is covered with thin, compact layers of green colored corrosion products. Fine modeling is apparent despite the poor condition of the metal. The proper right arm, now missing, would have been held up to the mouth. The lowered left hand with a hole in it may have held an attribute such as a staff. The proper left leg below the knee is also lost; a rectangular aperture in the base indicates its former position. A second aperture on the base served an unknown function. The roundness and fullness of the face suggest a late date in the third or second century BCE (2). In addition, the modeling of the buttocks and legs exhibits torsion of naturalistic movement associated with the Graeco-Roman periods.             Harpokrates represents the god Horus as a child, shown nude with the side-lock of youth on the right side of his head and his right index finger to his mouth. As the son of Osiris and Isis, he gained immense popularity during the Ptolemaic and Roman periods, during which time the production of bronze figurines of Harpokrates flourished. He often wears the Double Crown of Upper and Lower Egypt, a feature common in first millennium Egypt when youthful deities acquired kingly attributes. Another characteristic headdress is the nemes head cloth, although frequently the boy is depicted with either a shaven head or a tight-fitting skull cap. His nude body typically retains the roundness of flesh associated with young boys. The child-god could be represented seated, striding, or squatting. When seated, he assumes a semi-reclining position derived from that of a baby on its mother’s lap; many of the smaller examples of these figurines may originally have belonged with a seated Isis figure (3). Suspension loops for attachment as a pendant indicate an amuletic connection that may have been particularly associated with young children.    NOTES:   1. Compare another striding Harpokrates on a rectangular base at the Metropolitan Museum of Art, New York, inv. no. 45.4.2.   2. J. Baines, pers. comm.    3. G. Roeder, Ägyptische Bronzefiguren, Staatliche Museen zu Berlin Mitteilungen aus der Ägyptischen Sammlung 6 (Berlin, 1956) 13-17, 104-105, pls. 15-22.     Marian Feldman",NULL,NULL
303643,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"The handle of this fragmentary mirror terminates in the head of an animal, possibly a deer. On the obverse, the disc is decorated with a notched border, and the extension carries a flame design. On the reverse, the medallion shows two young men (possibly the Dioskouroi) facing one another and dressed in short tunics and Phrygian caps. A star or rosette is suspended in the field between them (1).   There are ten Etruscan bronze mirrors in the collection of the Harvard Art Museums, ranging in date from the early fifth century to the mid second century BCE. All the mirrors bear engraved designs, and the more elaborately decorated medallions contain scenes involving human or divine figures. Identifiable subjects include a seated Hermes and Lasa (1932.56.38), as well as two young men wearing short chitons and Phrygian caps (1932.56.37); the latter pair may be the Dioskouroi (2). The subjects depicted on other mirrors are more difficult to identify with certainty. One such example is a scene depicting two young men flanking two women, one of whom is nude, in front of an architectural structure (1977.216.1995.A-B); it has been suggested that the figures may be Helen, Clytemnestra, and the Dioskouroi (3). Another scene, less well preserved, shows a figure wearing a peplos and helmet flanked on the left by a man in a short tunic and boots, and on the right by an unidentified woman wearing a peplos and Phrygian cap (1977.216.2311). The central figure is most likely Athena (Etruscan Menrva), and while the figure on the left leans on a club similar to the one often carried by Herakles, it is unusual for that hero to be shown clothed (4). The three stand before a two-story Ionic structure.   Two mirrors in the collection show signs of an interesting afterlife. The disc of 1977.216.2311 has been perforated in ten places, probably as a means of ensuring that the object would be useless to the living and could be permanently dedicated to the deceased; a less plausible suggestion is that the mirror was reused as a strainer (5). Another mirror in the collection (1977.216.3422), if it is ancient, seems to have been reworked in modern times by an engraver who added to the medallion a female bust, a recumbent male, and an inscription. Neither the style nor the subject of the engraving corresponds to examples known from other Etruscan mirrors, and both the engraving and the inscription appear to have been made with a modern instrument (6).   NOTES:   1. For mirrors with similar figures, see R. De Puma, “Dioskouroi/Tinas Cliniar,” in Lexicon Iconographcum Mythologiae Classicae 3.1: 1-13; and A. Naso, I bronzi etruschi e italici del Römisch-Germanisches Zentralmuseum (Mainz, 2003) 117-24, nos. 171-72, pl. 61.   2. R. De Puma, Corpus Speculorum Etruscorum. USA 2: Boston and Cambridge (Ames, IA, 1993) 59. See also 2012.1.60 for another depiction of the Dioskouroi.   3. Ibid., 61.   4. Ibid., 62; and id. in Antichità dall’Umbria a New York, exh. cat., ed. L. Bonfante and F. Roncalli (Perugia, 1991) 288.   5. For the suggested use as a strainer, see D. B. Tanner, “Etruscan Art in the Fogg Museum,” Bulletin of the Fogg Art Museum 3.1 (1933): 12-17, esp. 16. For ritual dedication, see  De Puma 1991 (supra 3) 288-89, no. 6.11; id. 1993 (supra 1) 62; and N. T. de Grummond, “On Mutilated Mirrors,” in Votives, Places, and Rituals in Etruscan Religion: Studies in Honor of Jean MacIntosh Turfa, ed. M. Gleba and H. Becker (Leiden, 2009) 171-82.   6. De Puma 1993 (supra 2) 63-64.     Kathryn R. Topper",NULL,NULL
303645,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"The round shaft of this instrument is slightly bent. There is a hole just before its oval tip. A round, flat disc with a large eyelet surmounts the shaft. The exact function of the object is unclear, although comparable objects are known (1). The eyelet may indicate the instrument was part of a set of other tools held on a ring with a set of toilet instruments (2).   NOTES: 1. Compare E. Künzl, Medizinische Instrumente aus Sepulkralfunden der römischen Kaiserzeit (Cologne, 1983) 99, fig. 79 (described as a spoon probe); and  Los bronces romanos en España, exh. cat., Museo Nacional Centro de Arte Reina Sofia, Palacio de Velazquez (Madrid, 1990) 302-303, nos. 264-65 (described as a perfume remover).   2. Compare a toilet instrument set in the British Museum, inv. no. 1850,0117.46, held together by a similar ringed implement; see H. B. Walters, Catalogue of the Bronzes in the British Museum: Greek, Roman and Etruscan (London, 1899) 3117, no. 2394.     David Smart",NULL,NULL
4603,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"This stylized rooster pendant has a pointed beak and a flat, four-pronged crest on top of its head (1). Its long, curving neck expands into the body before tapering and fattening at the tail into a shape that mimics that of the head. There are no details on the head or body. On the center of the back are the remains of the suspension loop. The legs are two flat, rectangular bars that merge at the base. On the inside of each leg, just below the midpoint, is a small raised knob. Zigzag lines are incised along the exterior of both legs.   NOTES:   1. For the type, see I. Kilian-Dirlmeier, Anhänger in Griechenland von der mykenischen bis zur spätgeometrischen Zeit, Prähistorische Bronzefunde 11.2 (Munich, 1979) 134-35, nos. 731-39, pls. 39-40 (Harvard’s pendant is no. 732).   Lisa M. Anderson",NULL,NULL
4839,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"A row of repoussé dots borders this fragmentary strip on the top and bottom; the left and right edges are breaks. On one side, a lion is shown in profile, walking right and facing a large rosette. The lion holds his head up; his mouth is open, exposing a row of teeth at the top and bottom and a small tongue. His tail curls up behind him. One leaf-shaped ear is visible, as is a circular eye with a tear duct. The lion’s wavy mane is depicted in locks on his head, in front of his ear, and on his neck. All four limbs are visible, with toes and some musculature depicted, walking upon the lower border of raised dots as though it were a ground line. A row of small diagonal lines follows the contours of the lion from the tip of his tail to the top of his head; a second line stretches from his chin to the top of his right front paw. The rosette is made up of alternating piriform and pointed petals around a central double circle; both types of petals have a double outline. Five of the presumed eight original petals are preserved. The pointed petals are filled with a herringbone pattern. There are small, inscribed circles in the field between the petals. The impression of the more deeply incised lines, such as the body of the lion and the outline of the rosette, are visible on the back, which is otherwise featureless.   More complete examples of strips with similar decoration are thought to be diadems (1). Some of the bands are decorated by large, separately fabricated metal rosettes.   NOTES:   1. See Staatliche Museen zu Berlin, inv. nos. Misc. 8145,1-4 (from Thebes); and A. de Ridder, Catalogue des bronzes antique, Museé du Louvre (Paris, 1913) 63-64, nos. 1861-66 (from Dodona and Corinth), pl. 89.   Lisa M. Anderson",NULL,NULL
4865,Published Catalogue Text,NULL,Ancient Mediterranean and Near Eastern Bronzes at the Harvard Art Museums,"The striding warrior wears a cuirass, greaves, and a helmet. His right arm is upraised, missing the hand, which probably grasped a spear. His left arm is stretched out and likely once held a shield. His helmet has a high, undecorated crest that is broken at the lower tip; the cheek pieces of the helmet are raised on either side of the face. His face is broad and flat, narrowing to the chin, which is squared and prominent. He has simple, molded brows, bulging almond-shaped eyes, a small mouth, and a sharp triangular nose. His neck is relatively thick. He wears a short cuirass with short sleeves and shoulder straps, but otherwise lacks detail. The warrior is nude from the waist down, except for the simple greaves that cover the fronts of his lower legs. His molded genitalia are visible. He is barefoot, with toes indicated in part by separation and in part by incised lines. Long triangular tangs (2.07 cm) extend from the bottoms of his feet for attachment to a stand. The figure is modeled in the round.   Various types of statuettes depicting a warrior, perhaps Mars or the dedicant, are found in northern Italy during the Archaic period (1). The depictions range from elaborate to schematic and are thought to have been votives. Q. Maule includes the Harvard piece in a group of 34 warrior statuettes assigned to an artisan that he dubbed the “Strong Jaw Master,” who worked in Italy in the first half of the fifth century BCE (2).   NOTES:   1. See G. Colonna, Bronzi votivi umbro-sabellici a figura umana 1: Periodo “arcaico” (Florence, 1970) 76-83, nos. 174-92, pls. 49-60.   2. See Q. Maule, “The Strong Jaw Master,” Mitteilungen des Deutschen Archaeologischen Instituts: Römische Abteilung 101 (1994): 33-42 (no. 26 is the Harvard statuette).   Lisa M. Anderson",NULL,NULL
